Gene	Slope	P-value
AC005609.17	0.0025295867009883	0.8963250974309355
PCDHA13	-0.033251278033025876	0.5857772542717268
PCDHAC1	0.007797663387572048	0.9373118077627134
CTC-270D5.2	0.0	
PCDHAC2	-0.1573027448061476	0.2947564165235784
CTC-270D5.1	-0.01085743262120236	0.734335641115383
PCDHB1	0.06901392539064274	0.45785852413833805
CH17-140K24.1	0.046170685088417214	0.0018923051688760524
PCDHB2	-0.02971172835457142	0.8380946828061413
AC005754.7	0.004348146865785432	0.8235690463580991
PCDHB3	-0.1224471174671557	0.26549948896747144
AC005754.8	0.015216691362956536	0.7957624855334587
PCDHB4	-0.12437241228003074	0.6014213802927967
PCDHB5	-0.027233660240546742	0.8465999055989711
PCDHB6	0.11064180596819172	0.2876659817161785
PCDHB17P	-0.05511673368648243	0.519352620566106
CH17-140K24.3	0.0002887058745752423	0.9809692056185715
PCDHB7	0.051385232721664564	0.715713633672156
PCDHB8	-0.20787616721577723	0.14157534055326637
PCDHB16	-0.15761624749064007	0.37165785691720044
CH17-140K24.5	-0.014147480173699899	0.24648114179545022
PCDHB9	-0.06290672826344049	0.7003512978831108
CH17-140K24.6	0.09492325051236494	0.02176576680946062
PCDHB10	-0.10649695881648973	0.40127080767002077
PCDHB11	0.29504555850537517	0.03933747300480124
PCDHB12	-0.052491291194620225	0.7579459178775826
PCDHB13	-0.1218035654122942	0.376434141328436
PCDHB14	-0.2614768468645104	0.3640190740429522
PCDHB18P	0.024102548583972705	0.8201285141595203
PCDHB19P	-0.05704391362691462	0.7528104417319805
CH17-140K24.2	0.012107378346605111	0.3704793979314597
PCDHB15	0.04756535159629788	0.8540198667402404
AC005752.10	0.08834069046272272	0.38646552190574013
TAF7	320.9931063439805	0.020673946406903385
SLC25A2	-0.275219467668246	0.4466283257811243
AC005618.6	0.2544285449220538	0.20733084216828773
PCDHGA1	-0.1132182779084425	0.4174275133825265
PCDHGA2	0.07073925629570385	0.6304929986762562
PCDHGA3	-0.09401259006085175	0.5106520579016984
PCDHGB1	0.06898922067627097	0.43386702884816786
PCDHGA4	-0.23760446262418047	0.2107835665093029
PCDHGB2	-0.28847242518070587	0.17437783123273196
PCDHGA5	-0.19906992659765205	0.2549436081411783
PCDHGB3	-0.2648062427309295	0.09449352115338867
PCDHGA6	-0.17196590168162484	0.7293598692802818
PCDHGA7	0.4420924971804124	0.11709847742690875
PCDHGB4	0.2572776739472074	0.13683224789485834
PCDHGA8	0.15790456697609556	0.21481429916788594
PCDHGB5	-0.1552921232656241	0.6849686880732595
PCDHGA9	0.18652925960441175	0.33131479728746716
PCDHGB6	-1.0005106804930008	0.28662837971371624
PCDHGA10	-0.6016281548915843	0.4197026751374907
PCDHGB7	0.626944450807977	0.04270773107138248
PCDHGA11	-0.052287164956160946	0.8398077857555947
PCDHGB8P	0.03920063435346598	0.7469722366907503
PCDHGA12	0.12364844195717205	0.7214522788706139
PCDHGB9P	0.009543937046821452	0.9094017263003893
CTD-2024I7.18	-0.06444576101383617	0.0271537821591459
PCDHGC3	-0.3727358616872385	0.7184369812265743
RN7SL68P	-0.03990245826427169	0.18510650581273666
PCDHGC4	-0.12305388674919797	0.42929073748318425
PCDHGC5	-0.2854755077144652	0.1131195421238746
DIAPH1	-625.2755886621612	0.05933632069981573
CTD-2024I7.13	-0.15621635114250645	0.7996363772348183
RPS27AP10	-0.04716218843006461	0.612521664273175
AC008781.7	-0.869654750534853	0.3663773494621021
HDAC3	-55.06558809929699	0.2702178407655682
RELL2	-30.304315571702233	2.9815693280967934e-05
FCHSD1	-112.75726733877103	0.06786822162106489
ARAP3	267.9601671811471	0.13360604304621884
AC005753.1	0.07691324159865541	0.2657299680817108
PCDH1	-28.678497874744895	0.03849852448484911
AC005740.3	-0.020745926764663494	0.6348283406466848
KIAA0141	-145.80894031471882	0.00013391198794463085
PCDH12	2.68892966930463	0.44626665310852975
AC005740.6	1.1595739211015417	0.044669552338066555
RNF14	-14.046268285734323	0.7668879619497058
AC005740.5	-0.007043218470805687	0.6022221063884132
GNPDA1	42.59839594891814	0.20673708594745357
AC005740.4	-0.0027334900051150263	0.945017774338707
NDFIP1	122.37501495180499	0.04682609024951933
CTC-463A16.1	6.000820764760927	0.022641445732932364
SPRY4	-1.2081791460246332	0.48306142006476327
SPRY4-IT1	0.06692185487087168	0.06959062003957879
AC005592.2	0.016854958205125593	0.8219204969401818
RPS12P10	0.005288035942161992	0.04696520651244679
FGF1	-2.4712182621963446	0.2772426778168871
AC005592.3	0.09754399483737444	0.07788288457175856
LINC01844	-0.013605076704486976	0.935189606377334
ARHGAP26	1585.3524646787957	0.0002775435866877352
ARHGAP26-AS1	-0.043705912411531433	0.83036770449257
ARHGAP26-IT1	0.14379876170920217	0.4868654198167687
NR3C1	77.85456904808348	0.3308293970619125
RPL7P21	0.05050185127163114	0.8202496626119498
RP11-278J6.5	0.0054196833036397	0.9675829204469815
RP11-278J6.4	0.021540361825300697	0.8445080398890147
CTD-2050E21.1	0.008715654577889705	0.7523316841315241
RNU7-156P	-0.0028423757168050015	0.4768112374906379
CTD-2050E21.2	0.0015595748034404793	0.8726023642194028
CTB-57H20.1	0.016358011131635573	0.8382873768123068
MIR5197	0.004374949641146364	0.1603314696236162
CTB-70D19.1	0.007639155929428212	0.8001338559179056
HMHB1	0.021027537369593043	0.5892402439154192
RN7SL87P	-0.0027029064372438545	0.7509579153297773
YIPF5	21.184127064510424	0.20686889864227553
KCTD16	-0.2622438059563315	0.5153273750838643
CTC-218H9.1	0.001567319440199962	0.7333112905171235
CKS1BP5	-0.0029919233418786856	0.47681123749063814
CTB-85P21.1	8.484587460957493e-05	0.9900266502296555
RN7SKP246	-0.005569049105170148	0.41246412010995515
NAMPTP2	0.013094951059194563	0.16033146962361605
CTC-367F4.1	-0.0026804387480584483	0.7310545493744438
ASS1P10	0.05047242011967208	0.15430615708779044
CTC-806A22.1	0.021401766004693484	0.2833244066902718
CTB-73N10.1	0.010395170281707748	0.3160816093199217
PRELID2	-0.5304161532330343	0.5914609135745041
CTB-78O21.1	0.030655097959718634	0.35590859840443256
GRXCR2	0.06188074106553567	0.23929801363731054
SH3RF2	3.0791060189558435	0.34054639408343257
AC005351.1	0.015606875397728332	0.43865751240715023
PLAC8L1	-0.2692986441088477	0.3040977208152053
RP11-118M9.3	-0.032343658334890495	0.6279034252630858
LARS	-26.411325928681205	0.44297291825308394
RP11-449H3.1	-0.012274789091008969	0.6805521640130577
RP11-449H3.2	-0.035120080960284114	0.28986815074489747
RBM27	21.21164186993914	0.09586934837242524
RNU7-180P	0.0	
CTC-359M8.1	0.01389244753582534	0.10457572243909438
POU4F3	-0.03861429092553118	0.7402130437805092
CTC-359M8.3	0.0	
CTB-1H10.1	0.004525476998594902	0.5308368712673078
TCERG1	-9.889307391340251	0.6204763688475627
GPR151	0.06818040805445055	0.10867796127181921
CTB-99A3.1	-0.010828006851161226	0.6142232130359231
PPP2R2B	-22.20781935274895	0.165955007523306
RN7SL791P	-0.01699592045864339	0.24506423563278404
KRT8P48	0.24943169511559443	0.5753673664564534
PPP2R2B-IT1	-0.002431254117544026	0.4768112374906378
CTC-255N20.1	0.23048051140992218	0.05189477727816151
STK32A	-0.18234181929717488	0.6125168711126072
DPYSL3	0.7983416181389771	0.9213007093525227
CTB-108O6.2	-0.017616454895200574	0.17734673572947585
JAKMIP2-AS1	0.0012412874612696377	0.9860459124520726
JAKMIP2	-8.95879658832135	0.03624240987142231
SPINK1	56.66099663725525	0.06820303584390894
CTC-327F10.1	0.003561048194635202	0.7587801415937304
SCGB3A2	-2.624486409807612	0.818841672767626
C5orf46	0.04113894657318021	0.733415100271164
CTC-327F10.5	0.007422727925492726	0.7669861908324151
CTC-327F10.4	0.06540746857773552	0.0664397789146536
EEF1GP2	-0.1416947559131452	0.2164442934770029
SPINK5	-0.43226422990499697	0.9383217460275842
SPINK14	0.0006840547240535514	0.8634894728222023
SPINK6	0.036585195659802346	0.5050787414858233
HMGN1P16	-0.009819093528447169	0.2676736647805379
CTC-295J13.3	-0.0005085848956834799	0.9735709808944775
SPINK13	0.06832612667749095	0.19477616793627814
RP11-373N22.3	0.5525346056235166	0.20977925306484238
PGBD4P3	0.0917847397211039	0.3020786333686222
SPINK7	0.5121200771113981	0.37471759749967304
SPINK9	-0.034703747895654856	0.6585614530363046
RP11-373N22.4	0.005980347292603569	0.1930098868305021
FBXO38	281.3280812036529	0.004549160450938758
CTD-2283N19.1	0.3388409973664273	0.14033614783983328
HTR4	-0.11658305842626547	0.36140285378381676
CTB-160O22.1	-0.014845164933186956	0.48407054208842804
ADRB2	-10.09980057681019	0.5767901214140997
SH3TC2	7.419423665483153	0.0018614837663609126
RP11-44B19.1	0.059048470757402605	0.6014063618584682
RNU6-732P	0.0	
MIR584	0.00043403951755898763	0.9676130918065069
CTC-529P8.1	0.07309263745386765	0.5831772982646196
RN7SKP145	-0.007671474200073388	0.658776773643042
ABLIM3	26.096828290482854	0.4261153404798391
RP11-331K21.1	0.011498254412035735	0.4481492845611529
AC012613.2	-0.006823043806903522	0.9598378972857943
AFAP1L1	-0.06026841451270096	0.9785096887892415
GRPEL2	3.7957995134325624	0.42437176384178843
GRPEL2-AS1	-0.0488725873883005	0.5090096746929911
PCYOX1L	-9.59382563018025	0.37957769371390104
IL17B	0.033896077148067034	0.8644579576296973
RP11-394O4.3	-0.04002368790653572	0.9230581865116733
CARMN	1.7232064320517948	0.5498280937298666
MIR145	-0.010570990923789636	0.4228449660275251
CSNK1A1	73.7272855835447	0.4545112296737368
RPL29P14	-10.5271620102667	0.11606305954377999
ARHGEF37	14.906824875150415	0.34817653884138033
RNU6-588P	-0.002439303525075424	0.6002817390116947
RN7SL868P	-0.008121086692481112	0.5248460244311708
PPARGC1B	1.1342964786330203	0.8098426778537948
MIR378A	0.0	
PDE6A	0.004210376302774899	0.9831821510877077
AC008427.2	0.1580421694000775	0.21880926871089942
SLC26A2	8.150961888567542	0.1283399375799087
TIGD6	0.18893549529681358	0.8781876701048108
HMGXB3	-135.78835402873926	0.0033537908001127752
AC011406.2	0.0011860777300844887	0.9839809419318805
RPS20P4	-0.00526315190168232	0.9717722730672818
CSF1R	-734.87460406451	0.0024204862486051216
RPL7P1	0.704102746476721	0.7492639811170535
PDGFRB	-81.99957084897305	0.013780077043700411
CDX1	-0.32169367401411675	0.14235185708293943
SLC6A7	-0.45892814135950405	0.22286068596118996
CAMK2A	-8.257857364007357	0.14383860502340307
ARSI	-0.30145401448317605	0.5371059098439133
TCOF1	-101.27086316338624	0.02723799076589818
CD74	-20341.49749678502	1.8367181638819876e-05
RPS14	-2321.3772018350833	0.0028890960634617843
NDST1-AS1	0.034958311162741486	0.6977610643646366
NDST1	190.80296984759855	0.09347475767153172
SYNPO	16.653122555244156	0.7855368583479182
CTB-140J7.2	0.03319090004042551	0.3182908502605199
MYOZ3	-0.6350322753424261	0.8011041875479663
RBM22	12.4595231973151	0.7693561069152097
DCTN4	78.52264763406899	0.03767416964617768
SMIM3	73.0026377608818	0.07108413809795933
IRGM	1.041587653703417	0.19135635359604922
ZNF300	3.5561849901955487	0.11145753125959691
ZNF300P1	0.47514323882310694	0.11916014165867142
CTC-311G1.1	0.06858577462108954	0.018784662644239183
CTC-311G1.2	-0.014608406980777245	0.5772827952467512
GPX3	164.34665409835253	0.22344105010214765
TNIP1	-163.46863619557948	0.8230902117758503
ANXA6	-1129.9704720932696	0.011746081209508435
CTB-17P3.4	-0.15241401177900876	0.20078556241985332
CCDC69	-513.3392514766408	0.10536170899608302
GM2A	-21.446615957821802	0.9225861873937181
SLC36A3	-0.03820037756818627	0.7211326782948143
SLC36A2	0.9229058836395784	0.31246228771315493
CTC-224D3.1	0.06666677130729307	0.08207766721338156
CTB-23I7.1	0.030992063202735988	0.2809650150213636
CTB-23I7.2	-0.03698367337836678	0.09488449240525264
CTB-23I7.3	-0.04027999724595489	0.46893457005485584
SLC36A1	464.2633844809005	0.0056704296544148125
RNA5SP197	0.11035756600438304	0.025001767510560356
FAT2	4.982829499520401	0.07354418181008504
CTC-251D13.1	9.891558135312847	0.0048107323666070215
MIR6499	0.004181490172711562	0.16033146962361614
CTB-113P19.4	0.21854799340115103	0.22201130658682938
SPARC	-10.970175301296974	0.9778681249469544
CTB-113P19.1	0.02749700380607971	0.6964298192093455
RN7SKP232	0.04148399553578973	0.057856226029623786
CTB-113P19.5	2.2693145087468505	0.07348402884892004
ATOX1	-38.05640579573003	0.09525106346762718
CTB-113P19.3	0.1266204958408418	0.3922570723398212
RPLP1P6	0.6547929717838239	0.2952870970275724
RP11-54C4.3	-0.8030511167182511	0.4008357262986092
G3BP1	-0.2535606992268004	0.9935863776298133
GLRA1	0.035853391078166354	0.6470965561920674
RP11-54C4.2	0.08368254217222545	0.5470875536286075
RNA5SP198	-0.01507908098726729	0.4007133696740933
LINC01933	-0.513003817258799	0.14601635052383652
NMUR2	0.010571949253832875	0.8664396608272578
CTC-550M4.1	0.002800105825104123	0.7480290991814535
LINC01470	0.04755347510334987	0.12058017345818967
GRIA1	-1.1214610698965766	0.27108329196148334
RN7SL177P	0.00863954301209671	0.4153393657468748
LINC01861	-0.005055394730257027	0.4500834716636022
RP11-461L18.1	-0.003402154353996471	0.7880569515285893
FAM114A2	20.209341752963866	0.05638690361584847
MFAP3	32.293248582643585	0.006829261007428897
GALNT10	-113.99941859149149	0.05612282853330793
SAP30L-AS1	3.278732997914266	0.017917055521320467
HNRNPA3P7	-0.11825244442300067	0.5015447877492808
MIR1294	0.015070880242978892	0.14746658878224234
RN7SL655P	-0.0570103593544747	0.06218441719503094
SAP30L	226.26047376295548	0.009992475081557387
HAND1	0.08268630321762531	0.42344490665717294
CTB-158E9.1	0.043294944727112795	0.10393361494632353
CTB-158E9.2	-0.07343206455031906	0.13605584073559596
CIR1P1	0.0681339614695246	0.4198683098855407
MIR3141	-0.00668350462615664	0.2430480466209601
MIR1303	0.0005904824518655114	0.9369329373114353
LARP1	7.914569322288649	0.9066905380067829
RN7SL803P	-0.020018870276136115	0.43098872356310525
CTC-209L16.1	0.014200622477448771	0.6082827763200621
FAXDC2	181.64908160404184	0.3207376586999035
MIR378H	0.021263461882073755	0.3885043651766671
CNOT8	203.08005075484692	0.050296998839955726
GEMIN5	-1.2511306965058804	0.873629328249087
MRPL22	-1.0084477208317484	0.8971003305729796
CTC-280C13.1	-0.00211815032008083	0.7047014163756555
KIF4B	0.10962951256880371	0.15361259139873049
CTD-2311A18.1	0.019329861101284034	0.1537599802633026
CTC-447K7.1	0.007664911931540717	0.43800491212658244
CTB-95D12.1	-0.005272291444519732	0.9159973570631021
RNA5SP199	-0.003964704061033867	0.7931854366773554
SGCD	-1.1345511363798786	0.4593482783180656
CTB-56J15.1	0.0052425403519779385	0.36154195560501445
CTC-340I23.2	-0.0035639068320980904	0.8226435626674438
RNU6-556P	0.0008422948495992305	0.7877136281551014
PPP1R2P3	0.03092522886977841	0.8687376164891
TIMD4	0.04190583772176887	0.9925824271584507
APOOP1	-0.014064415257515827	0.7970155630093657
HAVCR1	0.15642233216058737	0.9475593765090589
HAVCR2	-365.5774502338359	0.0005731921354716539
CTB-120L21.1	-0.53790720759291	0.006593130264702535
MED7	2.4283724789185723	0.7320081893924388
FAM71B	-0.08929381641277584	0.21724609956437366
ITK	-178.4330376264282	0.2800698319512276
CTB-4E7.1	-0.2952607104485399	0.5850911022427552
CTC-248O19.1	-0.05815647162172173	0.6400989654970455
CYFIP2	-762.754567100129	0.0035669504681028344
FNDC9	-1.080424557596649	0.36362621921714744
CTB-109A12.1	2.639036407898443	0.2176481077060978
CTB-47B11.3	-2.1509891192534663	0.2579263628911193
ADAM19	538.0800842251996	0.03180124548098969
CTB-47B11.1	0.11275057694490481	0.036404422266336056
NIPAL4	-5.630918008899959	0.012199476259930736
AC106801.1	0.5052795055429782	0.5222503722553419
RNU6-390P	0.005859403905005221	0.7276738297043601
AC008694.2	0.01517315683369957	0.7308752011285216
SOX30	-0.31754283689088153	0.2055550466293563
C5orf52	-0.039981407205426	0.32144304395649675
AC008694.3	-0.08024636686183428	0.06492967019912813
THG1L	-7.818472580099273	0.08029170276872029
LSM11	4.576266994428105	0.1355506039889041
CTC-370J7.1	0.0033590545629055253	0.8555087119614985
CLINT1	18.903021630003945	0.7459993417880291
RNU6-260P	0.005341334241839574	0.5962893323971975
CTB-47B8.1	-0.2223127117224577	0.058176843985758224
RNU2-48P	0.010858378702137296	0.28137697094514963
MARK2P11	-0.01208173499490179	0.70767954595503
CTB-47B8.5	-0.16562820290133914	0.08804696203725365
CTB-47B8.4	0.02093627089893799	0.042334375344344886
CTC-436K13.5	-0.02056181273977925	0.26642249855516253
CTC-436K13.1	0.011909355039275992	0.6015461345392743
CTC-436K13.4	-0.004828557980211861	0.5472270710526086
CTC-436K13.6	0.013598237201259205	0.6543381776571278
CTC-436K13.3	0.0005830358974004603	0.9375583196009651
CTC-436K13.2	0.008698601321620859	0.2579707174282929
RP11-524N5.1	0.01774073245748071	0.9042319348299062
RP11-542A14.1	-0.0015436813141239914	0.9341621209886611
RP11-542A14.2	-0.0036360234396907738	0.7332277799309388
RP11-32D16.1	-0.0005001762722831272	0.9762256608700363
EBF1	-4.06059358544944	0.38336307278496273
CTD-2363C16.1	-0.021808872560234942	0.2608541460052111
CTD-2363C16.2	-0.021760243255428323	0.423592214748466
LINC02202	0.3309998412052124	0.36856404665038656
RP11-175K6.2	-0.1294656551036641	0.7045832866759236
RNF145	239.08861512892796	0.00847641890960263
CTB-11I22.1	0.07179460122256656	0.7132071343404236
LINC01932	0.13719960670430165	0.7232637027093005
SNORA68	0.0015009657369263376	0.8971160521790743
UBLCP1	162.3361905515609	0.003552532124182157
AC008697.1	-0.0012346365577936484	0.995458102738086
IL12B	0.771046493584363	0.006924692175236608
RNU4ATAC2P	0.01045001694733114	0.7295590484835284
LINC01845	-0.014974306555879687	0.7483138114819823
CTB-76P12.1	-0.0038273500386980597	0.9198393103868685
AC008691.1	0.02175086535835328	0.03665947707248354
LINC01847	0.03357422389179174	0.34717443882047727
ADRA1B	-0.2896916671216461	0.4035418743417195
GAPDHP40	-0.5706460568819367	0.3572799266801191
TTC1	24.94299267858096	0.6330255748430913
AC068657.2	-0.01207634813072162	0.8939967383142602
PWWP2A	31.56940303483577	0.022455232209799676
FABP6	4.709068395879435	0.0018004602023985231
CTB-127C13.1	0.32724260979070324	0.0327256594120306
RP11-34P1.1	1.4490067276401162	0.3955780875230812
CCNJL	756.3088438148253	0.0031479227181456433
RP11-34P1.2	0.2537209244209449	0.27344870398844723
RP11-34P1.4	0.0006683795346627487	0.9463181845006519
C1QTNF2	-0.5163841577706091	0.18177083061313556
ZBED8	0.9319511226115477	0.4390162875469156
SLU7	82.88988101108097	0.14418748663702796
PTTG1	-11.145330284419902	0.7163057697026105
MIR3142HG	0.1240615536197248	0.9274753477570283
MIR3142	0.0	
ATP10B	1.544140327388212	0.15875203492152898
CTC-348L5.1	0.005071458111767144	0.8527290644363312
CTC-529G1.1	0.0025590741593010035	0.8102367200267967
LINC02159	0.20219435315552625	0.026798840053609888
GABRB2	-1.2400765532417555	0.22970529788461339
GABRA6	-0.3413234729066167	0.48908839359169576
RP11-348M17.2	0.0	
GLRXP3	-0.09022826244411204	0.3221705285429097
GABRA1	-1.0931239252632137	0.17776537228387376
LINC01202	0.031401927408346436	0.14304735374749875
GABRG2	-1.262078614126114	0.25325789505651347
RP11-96G10.1	-0.002888045845868055	0.7056660353176292
RNU6-164P	-0.0047639151413753165	0.4768112374906379
RP11-167P20.1	-0.022733787664847214	0.3269458635454433
ARL2BPP5	0.0	
RP11-541P9.3	0.01660574570628288	0.8287269617937512
MRPL57P6	0.0025279935629691753	0.16033146962361625
CTB-95B16.1	-0.013576294297632224	0.26619821848951064
CCNG1	-75.48284071553168	0.08464229724100489
NUDCD2	7.193750612439352	0.23163323762444268
HMMR	3.861449885589778	0.6571491756106742
HMMR-AS1	0.00627160595733182	0.747311201741234
MAT2B	163.03495188129386	0.010393641022748881
RP11-756G12.1	-0.005840533510332179	0.7563381261297879
RNU6-168P	0.0	
CTC-320C6.1	0.005945501100028014	0.39154896063716127
LSM1P2	0.0	
CTC-207P7.1	0.0032110374986542844	0.5897571486624655
CTB-32P11.1	0.0	
CTC-340A15.2	0.08360112374320218	0.07491360905549689
LINC02143	-0.004105328355224571	0.7801607492377761
RNU6-209P	0.0	
LINC01938	-0.0016297012726098183	0.9292056196123589
CTC-535M15.2	-0.007860403811628463	0.15071760993563407
RN7SKP60	0.014186917032748726	0.05147667105619711
CTC-535M15.1	-0.01966338146081716	0.2688036981386328
CTC-425K20.1	0.0034595128336350244	0.33285592935840014
RPL7P20	0.010894933617589544	0.7614884750567994
RP11-67M9.1	0.008591769043458517	0.346450324564589
CTB-63M22.1	-3.894091380223142	0.052922539150433594
LINC01947	-0.020585870113171124	0.3663992130268262
CTC-264O10.2	0.01443642040650064	0.25391514769225954
CTC-264O10.1	-0.00820145876822084	0.5697617857115971
TENM2	-0.14346899440261554	0.772028705888495
CTB-180C19.1	-0.006108296655862469	0.4768112374906379
CTC-286N12.1	0.012483166585090417	0.12759616155062126
CTB-105L4.2	-0.0013342537693740294	0.4768112374906379
CTB-78F1.1	-0.010338201306835527	0.8121731041062167
CTB-78F1.2	-0.014214564069626637	0.834040298342195
CTC-353G13.1	-0.02081227481967681	0.1418892813765299
CTB-77H17.1	0.005145020852107991	0.5002902352825959
CTB-178M22.1	-0.013549978705224367	0.41783230205949784
CTB-105N12.2	0.026022902074331354	0.21360219957537646
CTB-178M22.2	0.04226695266311897	0.7480564433163965
WWC1	3.169965103029496	0.44465311249602557
RARS	-0.29536164420008987	0.9851813210476861
FBLL1	-0.2691314419494713	0.42355341355257237
PANK3	-9.488556016402073	0.6644558378218672
MIR103A1	0.0	
RPL10P9	-14.675675706146038	0.6742616250046285
CTC-558O2.2	0.019614746179746203	0.058953777534570005
SLIT3	-0.9886280065084512	0.7100030631648757
CTC-558O2.1	-0.03383408440089194	0.47377318955305514
MIR218-2	-0.002489744189587251	0.4768112374906378
CTB-174D11.2	0.014872169954786057	0.09744160573238922
CTB-174D11.3	0.016993943918212993	0.4144790247018194
CTB-174D11.1	-0.0005787433493883848	0.9813888685254233
MIR585	0.0006326617446697023	0.8737080073213581
RNU6-477P	0.0	
SPDL1	9.215005599597099	0.017744025219220753
DOCK2	-302.15366938965525	0.2128667841103293
CTB-37A13.1	-0.4255045975049311	0.6906830139080857
FAM196B	0.4219582956265661	0.7259250077818358
MIR378E	-0.007420463326332935	0.4583955384306554
FOXI1	0.8552169000929926	0.23565771871903618
KRT18P41	-0.024812626988547287	0.5041336366442439
LINC01187	1.8461568538850817	0.02230155258699024
C5orf58	-51.09660124103168	0.06252848468136978
LCP2	-379.96556715912436	0.3505546391852169
CTB-114C7.4	-5.07976489055853	0.021806026418891913
LINC01366	-7.218378312744163	0.09523315081707233
KCNIP1	-0.5889928608139765	0.04084948392582076
KCNMB1	-4.759120544560588	0.2804206873950922
CTD-2270F17.1	-0.030410300323768288	0.3456154305803919
CTB-147C13.1	0.0065570539831765065	0.5047564512606849
CTC-265N9.1	0.01021635886814869	0.7239637674122081
CTC-455F18.1	-0.06071307757952604	0.14143441885010216
GABRP	2.8585748622354594	0.14492964000849862
RANBP17	-1.305283200310796	0.04790501967951972
RN7SL623P	0.0024679013913851155	0.6691720688144693
CTC-455F18.3	-0.028717345817956347	0.5522286537381456
RP11-546B8.3	-0.06470814425753069	0.17407826661549958
RP11-546B8.6	-0.01634197108914976	0.6585612111140663
TLX3	0.09322867950295531	0.1665417363029462
RP11-546B8.1	-0.015004179006482748	0.5063783216875646
RN7SL339P	-0.0021655718015737317	0.8214560576431746
RPSAP71	-0.023031039205035218	0.4536667078792963
RPL10P8	-0.330010007573105	0.14000206835408688
MIR3912	0.00020516849181936164	0.9509616312183586
NPM1	-186.6796845795682	0.2091850641070585
FGF18	-0.8736295175840567	0.39672480846959435
CTB-78H18.1	-0.03560985709970398	0.026588142049223717
SMIM23	-0.19276763808765146	0.0905921520837201
FBXW11	1.76806663081782	0.9070456931077251
STK10	-848.3461816605196	0.07305191980209674
EFCAB9	0.004588871490223812	0.9405628048538579
UBTD2	9.037233276105205	0.12751229932992317
KLF3P1	0.06907623725884932	0.5189796092805136
SH3PXD2B	15.603846942655544	0.7230082820625122
LINC01944	-0.010137076146769532	0.5701514112967225
CTB-79E8.4	0.00586535542644565	0.693389124705285
NEURL1B	-1.4355964063817257	0.6981459793997162
CTB-79E8.3	-0.14402665547736096	0.6162836439397397
MIR5003	0.0020778481133249503	0.6777384345174348
CTB-79E8.2	0.002334015453160411	0.8337633634785313
RP11-779O18.1	2.7111264457928184	0.2009741107887479
RP11-779O18.2	5.295421731412157	0.07424096189393019
DUSP1	-385.1776295445445	0.9233714235448678
RP11-779O18.3	2.1221299153412625	0.04509806069816284
RP11-779O18.4	0.13048896506505403	0.12294010504175466
RP11-536N17.1	-0.007815420239204644	0.9361039468960166
ERGIC1	1583.580026214409	0.08522631483685962
CTC-308K20.1	1.3581572824442567	0.062215866283842305
CTC-308K20.2	-0.006006778097874224	0.9508691878462552
RPL26L1	8.3574911975796	0.10359172849582937
CTC-308K20.3	-0.2360886214395443	0.08577220995782792
ATP6V0E1	1284.2470935846472	0.15245270988288867
CTC-308K20.4	0.013898467928620801	0.9595562718318287
SNORA74B	-0.21809524947403772	0.13940301044818892
CREBRF	497.5910974545286	0.02827711083547558
CDC42P5	0.07937686049941411	0.861390405238119
CTC-209H22.3	-0.06282121785931172	0.09491883445718476
BNIP1	-9.491637797315695	0.024897125577683782
RPL7AP33	0.031723182498773025	0.3775189758726758
NKX2-5	-0.9956924418636595	0.1276230843021222
RNA5SP200	0.0015623472601189632	0.8920525812297324
STC2	-0.3638615460638069	0.7314170792416741
MIR8056	0.008428681262223967	0.34489746897809703
RNU6-500P	0.001317323707119807	0.7152140803809253
CTB-32H22.1	0.0032689758838376787	0.7184846619272709
CTB-164N12.1	-0.007959718043171542	0.7952494778237984
CTB-33O18.1	-0.02764689019716092	0.337095928743268
CTB-33O18.2	0.004255283384557884	0.9038280761465172
CTB-33O18.3	-0.2957738656496121	0.2559554530136895
BOD1	4.37086898702363	0.370118632249974
LINC01863	0.10305084139888246	0.033565119305909524
LINC01942	-0.007592306395237773	0.8733980089278159
LINC01484	0.5964613355590148	0.02927486859477944
LINC01485	-4.298239546587045	0.4644118842767798
CPEB4	402.76368753482245	0.0018563180844069413
C5orf47	0.8359587745260753	0.015504033797621926
RPL12P22	0.012687822912726309	0.30706828668367514
HMP19	2.3809033581958863	0.556936767377342
RP11-619L12.3	-0.005494169044369915	0.26975131881752806
RP11-619L12.4	0.04473428566884711	0.09928672819451685
CTC-229L21.1	0.008749899282292728	0.1603314696236162
CTC-430J12.2	-0.004895416435178315	0.463532031853638
LINC01411	0.09568370612398786	0.18070181037335553
GAPDHP71	0.013185832368259561	0.9598426240614149
SUMO2P6	-0.007441557761517909	0.872856911305884
RP11-267A15.3	-0.01682046891506086	0.27158817531701696
HIGD1AP3	0.0	
MSX2	0.07795358156583443	0.670542994863903
CTD-2532K18.1	-0.00900487040551836	0.3581185641953438
MIR4634	-0.002706253192067092	0.6763929577897241
CTD-2532K18.2	-0.0019698471085681348	0.670223634908435
LINC01951	0.07929606902037126	0.01910083284209509
NIFKP2	0.008405780787450265	0.5203706535743302
CTC-281M20.3	-0.0036020406112792207	0.5400531074373935
CTC-281M20.4	-0.007381983150297896	0.3911562363867527
ARL2BPP6	0.01103117473250165	0.36552772564052827
DRD1	-0.3169522894854404	0.40308805151015803
SFXN1	-3.1042885828806908	0.9655977640365757
CTC-571O20.1	-0.09038408953583227	0.24398382544139474
